tilsynid,org_navn,orgnummer,adresse,postnr,poststed,kategori1,kategori2,kategori3,kategori4,karakter1,karakter2,karakter3,karakter4,total_karakter,dato,tilsynsbesoektype,tilsynsobjektid,sakref,status
Z1603160830100780239CEEFS_TilsynAvtale,Horgan's Bar & Nattklubb,990458111,Hegdehaugsveien 24,0352,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,2,1,2,2,15032016,0,Z1006052055142191190NVGSH_Tilsynsobjekt,2016/57681,0
Z1906270902074730240UTDTK_TilsynAvtale,The Greasy House,920625436,Arendalsgata 14,0463,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,26062019,0,Z1811161444567113251FYHVR_Tilsynsobjekt,2019/148927,0
Z1905291927125700240QPPCR_TilsynAvtale,Engebret Cafe,990636362,BANKPLASSEN 1,0151,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,29052019,0,Z1006052055027431189OQAUH_Tilsynsobjekt,2019/128614,0
Z1901071104380510239PCAPZ_TilsynAvtale,Tåsen Cafebar & Pizza,995663899,KAJ MUNKS VEI 41,0876,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,07012019,1,Z1008270240112050136KQHDA_Tilsynsobjekt,2018/285130,0
Z1606232025360690239PJHQA_TilsynAvtale,SZECHUAN AS,973204769,TRONDHEIMSVEIEN 64,0565,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,1,2,23062016,0,Z1408110724116743111BNOCN_Tilsynsobjekt,2016/130169,0
Z1601291611452250240NKVRN_TilsynAvtale,Restaurant Eik Annen Etage,990532834,STORTINGSGATA 24/26,0161,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,1,1,29012016,0,Z1006052055569921126DREHK_Tilsynsobjekt,2016/20928,0
Z1802020819301460240EFTBE_TilsynAvtale,Bar Brutus,817738532,EIRIKS GATE 2,0650,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,2,2,2,2,01022018,0,Z1701131445365833125EXCDI_Tilsynsobjekt,2018/28619,0
Z2210241356481200239BVQHD_TilsynAvtale,Jafs Mortensrud,921717164,Helga Vaneks vei 13,1281,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,1,0,2,24102022,0,Z2210241330390681017PRCCM_Tilsynsobjekt,2022/230760,0
Z1611250956559390239KZULV_TilsynAvtale,Kafe Vigeland,981471199,FROGNERVEIEN 67,0266,Oslo,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,1,0,25112016,1,Z1006052055185601189CVGTB_Tilsynsobjekt,2016/230773,0
Z1605261159008010240JDKDV_TilsynAvtale,Happolati,977501369,St. Olavs plass 2,0165,Oslo,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,1,1,26052016,0,Z1006052054414121126FLTTD_Tilsynsobjekt,2016/118065,0
Z1606241305199810240EYOVM_TilsynAvtale,East Kitchen,997277309,MARKVEIEN 50,0554,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,24062016,1,Z1606090949451380239YFYOW_Tilsynsobjekt,2016/128619,0
Z1809191547068140240TFYQZ_TilsynAvtale,JOE & THE JUICE Aker Brygge,915839118,BRYGGETORGET,0250,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,0,2,19092018,0,Z1511261940202503251NDAUR_Tilsynsobjekt,2018/211282,0
Z2212201331032720240NFVYU_TilsynAvtale,Barramon Sommerro,928562379,Sommerrogata,0255,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,1,2,20122022,0,Z2201171043480760128ILPFC_Tilsynsobjekt,2022/274840,0
Z1801100835379230239VPMXY_TilsynAvtale,Gate of India,972352225,BOGSTADVEIEN 66A,0366,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,10012018,1,Z1506301009368113159ZYTXC_Tilsynsobjekt,2017/226292,0
Z2210061924145370240UDFSB_TilsynAvtale,Snadder & Vin,927290863,Frognerveien 12 B,0263,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,06102022,0,Z2210061909206141023CWYJQ_Tilsynsobjekt,2022/218202,0
Z1902061550525560239GIYFI_TilsynAvtale,Pizzavino,917600627,Maridalsveien 17A,0175,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,2,2,06022019,0,Z1802091324557700385RNZVF_Tilsynsobjekt,2019/32112,0
Z1602021510078590239LSYKC_TilsynAvtale,Radisson Blu Plaza Hotel,972754749,SONJA HENIES PLASS 3,0185,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,1,2,02022016,0,Z1006052055555681190SUKGO_Tilsynsobjekt,2016/23549,0
Z2207251216062980240YMDEQ_TilsynAvtale,Radisson Blu Plaza Hotel,972754749,SONJA HENIES PLASS 3,0185,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,0,25072022,1,Z1006052055555681190SUKGO_Tilsynsobjekt,2022/137403,0
Z2205241539536570240JMAHV_TilsynAvtale,Delicia Oslo City,818056982,Stenersgata 1,0050,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,2,0,0,2,24052022,1,Z1706071311115373252MIJNN_Tilsynsobjekt,2022/71990,0
Z1602172243578500239HSYHI_TilsynAvtale,Mr. Hong,971965029,STORTINGSGATA 8,0161,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,2,2,17022016,0,Z1006052055356921126JKUMI_Tilsynsobjekt,2016/36543,0
Z1809261440193890239WCARV_TilsynAvtale,Il Colosseo,999651380,SØRKEDALSVEIEN 3A,0369,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,3,0,3,26092018,0,Z1406111359325200387QPRZW_Tilsynsobjekt,2018/188728,0
Z1708291436504120240KFRLO_TilsynAvtale,Sagene Lunsjbar,971761539,MARIDALSVEIEN 153 B,0461,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,29082017,0,Z1006052100196441127FKLKX_Tilsynsobjekt,2017/171317,0
Z1608081312506480239IQZLF_TilsynAvtale,Godt brød Bisletthjørnet,917025401,THERESESGATE 52,0168,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,0,2,08082016,0,Z1608011423171380399CDZGL_Tilsynsobjekt,2016/165802,0
Z1906171047166520240QTTXX_TilsynAvtale,"Norsk Folkemuseum, Torgkaféen",874113662,MUSEUMSVEIEN 10,0287,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,14062019,0,Z1006060653596721126DQNWH_Tilsynsobjekt,2019/140388,0
Z1710301602525760239QIRNB_TilsynAvtale,Dovrestua,899607562,STORGATA 22,0184,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,2,2,30102017,0,Z1701061311315893171IQBZN_Tilsynsobjekt,2017/226078,0
Z2204041502139820239GPJCW_TilsynAvtale,Dovrestua,899607562,STORGATA 22,0184,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,3,0,0,3,04042022,1,Z1701061311315893171IQBZN_Tilsynsobjekt,2022/71912,0
Z1801041342502500240VANXR_TilsynAvtale,Louise Restaurant & bar,984245734,Stranden 3,0250,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,04012018,0,Z1006052053583431127MYHEZ_Tilsynsobjekt,2018/228,0
Z1801181242408530240HPINR_TilsynAvtale,MAX Grønland,914189020,TØYENGATA 2,0190,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,0,2,18012018,1,Z1702221030478873199HWPOX_Tilsynsobjekt,2018/14214,0
Z1905271222170700239QSNBK_TilsynAvtale,Den Glade Gris,999191304,St. Olavs gate 33,0166,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,1,0,1,24052019,0,Z1404150859426863160FYJMF_Tilsynsobjekt,2019/125208,0
Z2209221400428860240IRMOB_TilsynAvtale,Bella Notte Cafe Bar,821149932,Carl Berners plass 2,0568,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,0,1,22092022,0,Z1907031908574050127OZECJ_Tilsynsobjekt,2022/206220,0
Z2206281358004250239DVRZR_TilsynAvtale,Color Fantasy M/S - Grand Buffet,992068981,Hjortneskaia,0250,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,28062022,0,Z1407151320377790389PRXVX_Tilsynsobjekt,2022/135095,0
Z1805311257329860240GGIWZ_TilsynAvtale,Peloton,914918960,TORGGATA 35,0183,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,1,2,0,1,2,31052018,0,Z1510151614366403252QQLLU_Tilsynsobjekt,2018/127489,0
Z1811261452087830239GPLOA_TilsynAvtale,Restaurant Oriental,987143622,ARBEIDERGATA 2,0159,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,26112018,1,Z1006052055576281190YTXKC_Tilsynsobjekt,2018/244221,0
Z1804301532191680239LOWCH_TilsynAvtale,Jonoe,994232215,THORVALD MEYERSGATE 14,0555,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,1,2,30042018,0,Z1006052053417031190LDFTP_Tilsynsobjekt,2018/97369,0
Z2204291147259500239OBNLR_TilsynAvtale,Jonoe,994232215,THORVALD MEYERSGATE 14,0555,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,0,2,2,2,29042022,1,Z1006052053417031190LDFTP_Tilsynsobjekt,2022/89034,0
Z1605121236092180240PVYXD_TilsynAvtale,Mondi AS/Tre stuer og bar,913707702,DARRES GATE 1,0175,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,12052016,0,Z1604102217330213252ILMFJ_Tilsynsobjekt,2016/97040,0
Z1805021434422050240LKTGT_TilsynAvtale,Baker Hansen Vinderen,898879712,SLEMDALSVEIEN 70,0370,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,1,1,02052018,0,Z1608221612024410390XPLOJ_Tilsynsobjekt,2018/103483,0
Z1704241615466340239FWVCK_TilsynAvtale,Marajah as,916317433,TRONDHEIMSVEIEN 391,0952,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,1,2,24042017,0,Z1608171604435223215SJHLR_Tilsynsobjekt,2017/85488,0
Z2212091456165630240OAPIU_TilsynAvtale,Tiki Sushi AS,928104249,Trondheimsveien 391,0953,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,0,2,09122022,0,Z2204071150100470128NKVSW_Tilsynsobjekt,2022/268137,0
Z1811221415326320239IQKTU_TilsynAvtale,Adriatic Cafe,912212599,HELGESENS GATE 44,0553,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,2,2,22112018,0,Z1402201103597293251GOVBX_Tilsynsobjekt,2018/262079,0
Z1609160841446850240MEUSR_TilsynAvtale,Theatercaféen,988415251,STORTINGSGATA 24-26,0161,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,0,1,15092016,0,Z1006052056286901190HKBSZ_Tilsynsobjekt,2016/193352,0
Z1712120801070160239TXISS_TilsynAvtale,Tukthuset Mat og Drikke,974432234,V/ SANTINOS YOUNGSTORGET HAMMERSBORGGATA 2,0181,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,3,3,2,2,3,11122017,0,Z1006052056169631127JHYGT_Tilsynsobjekt,2017/259621,0
Z1902261009507030239OEXTA_TilsynAvtale,Forest & Brown,885043542,Niels Juels gate 31,0257,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,26022019,1,Z1006052055053011126AQHYI_Tilsynsobjekt,2019/44314,0
Z1912091054412970239OKXTI_TilsynAvtale,Døgnvill Burger Bjørvika,820562232,Operagata 6,0150,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,06122019,0,Z1808061451069173252UFBOF_Tilsynsobjekt,2019/268785,0
Z1911131036246470239RRERM_TilsynAvtale,Boulangerie M,915758746,Sigurd Hoels vei 45,0655,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,2,2,13112019,1,Z1809111716105393123OZRXW_Tilsynsobjekt,2019/229395,0
Z1909261324108390239VHLNB_TilsynAvtale,Norlaks Sushi,921049641,Pilestredet 9,0180,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,25092019,0,Z1811170102282193251CCFGV_Tilsynsobjekt,2019/213580,0
Z2002141024129660240ZVEGZ_TilsynAvtale,Subway Stovner,912548430,Stovner senter 3,0985,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,14022020,1,Z1608170921357823147RILEH_Tilsynsobjekt,2020/12740,0
Z1909262041391080239TWJDZ_TilsynAvtale,BD57,914958202,MARKVEIEN 57,0554,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,0,3,0,3,26092019,0,Z1506142120424803252FZXQF_Tilsynsobjekt,2019/213964,0
Z2209221916113670239VJVNT_TilsynAvtale,BD57,914958202,MARKVEIEN 57,0554,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,1,1,22092022,0,Z1506142120424803252FZXQF_Tilsynsobjekt,2022/206623,0
Z1612081620097280239DEDGL_TilsynAvtale,Isabella,997139550,KORSGATA 31,0551,Oslo,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,08122016,1,Z1210111603169200372MLNUT_Tilsynsobjekt,2016/257222,0
Z1711300848019330239WPQCU_TilsynAvtale,Ristorante Ferro,996493172,Maridalsveien 13,0178,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,1,0,1,29112017,0,Z1108051523323523252TYFAN_Tilsynsobjekt,2017/252485,0
Z2210191338269290240ESEYE_TilsynAvtale,Kolonialen,911665182,Sofies gate 16,0170,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,0,1,19102022,0,Z1702090928487440396ZFAUZ_Tilsynsobjekt,2022/209740,0
Z2210131844161270239KXMDA_TilsynAvtale,Nawab Norge,923889191,Trygve Lies plass 1,1051,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,3,3,2,3,13102022,0,Z2001310955137750127BVVVO_Tilsynsobjekt,2022/223463,0
Z2001240734432800239FRCKW_TilsynAvtale,Grand Taj Indian Restaurant,917012989,Nedre Prinsdals vei 83B,1263,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,2,2,23012020,1,Z1901251017034723252FYFBC_Tilsynsobjekt,2020/15122,0
Z2204261137313180240SJMRS_TilsynAvtale,Peoples Oslo AS,997326792,ARBEIDERSAMFUNNETS PLASS 1,0181,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,1,1,26042022,0,Z1207311430007893113XMLAE_Tilsynsobjekt,2022/89066,0
Z1911010727332630240LSFEQ_TilsynAvtale,Furuset Pizza og Grill,980309584,Trygve Lies Plass 1,1051,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,0,2,31102019,0,Z1910220623086933170CVWPT_Tilsynsobjekt,2019/240892,0
Z2210271102024370240RYYXC_TilsynAvtale,Starbucks Coffee avd. Jernbanetorget,912507777,Jernbanetorget 1,0154,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,27102022,0,Z1310221108356053251LJKEI_Tilsynsobjekt,2022/234581,0
Z1701110917493250239ZMITW_TilsynAvtale,Sawan,897641542,PRESIDENT HARBITZ' GATE 4,0259,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,0,1,2,10012017,0,Z1201181251052000134FVCAU_Tilsynsobjekt,2017/5754,0
Z1803160903106010240FUULT_TilsynAvtale,"Radisson Blu Scandinavia Hotel, 26 North",971889942,Holbergs gate 30,0166,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,2,0,2,15032018,0,Z1302030435400100392LDCRP_Tilsynsobjekt,2018/64912,0
Z1609061527489910240FWAEX_TilsynAvtale,Døgnvill Burger Tjuvholmen,914798884,LILLE STRANDEN 10,0252,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,2,2,06092016,0,Z1501271204130923252FMCQY_Tilsynsobjekt,2016/186157,0
Z1802201409093360239ACXPN_TilsynAvtale,Kolonihagen Frogner,994058487,FROGNERVEIEN 33,0263,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,20022018,0,Z1006052055228531127QADPR_Tilsynsobjekt,2018/44961,0
Z1906051038552710240DXNGX_TilsynAvtale,Kolonihagen Frogner,994058487,FROGNERVEIEN 33,0263,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,04062019,0,Z1006052055228531127QADPR_Tilsynsobjekt,2019/131782,0
Z1809111002557390240KBVBN_TilsynAvtale,Kjøkken & Bar AS,984470436,MØLLERGATA 16,0179,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,11092018,1,Z1006052055223471127VCNBN_Tilsynsobjekt,2018/186257,0
Z2209231250107330240PRHVX_TilsynAvtale,Balkan Pizza & Kebab House avd. Bislett,982419867,Mauritz Hansens gate 5,0350,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,23092022,1,Z1006052054227441127BLBAO_Tilsynsobjekt,2022/197089,0
Z1912231435361800240JXHVH_TilsynAvtale,St. Lars AS,995913283,THERESES GATE 45,0354,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,23122019,1,Z1101031033446531043DSIEK_Tilsynsobjekt,2019/276928,0
Z1706271151406070239LKBJR_TilsynAvtale,Samson Gimle,973103210,FREDRIK STANGSGATE 46,0264,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,1,1,27062017,0,Z1006052100201531127YITOK_Tilsynsobjekt,2017/134075,0
Z1705190755187360239JYFPZ_TilsynAvtale,The Scotsman,874997242,KARL JOHANS GATE 17,0159,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,0,1,18052017,0,Z1006052055586361190WDNXP_Tilsynsobjekt,2017/104958,0
Z2301111603362710239ASPUZ_TilsynAvtale,Eat Thai,813804182,Kongens gate 23,0153,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,0,1,11012023,0,Z1511131453489363143CMXPS_Tilsynsobjekt,2023/7332,0
Z1604011432007780239SNVVE_TilsynAvtale,Evita espressobar Sørengkaia,977528631,SØRENGKAIA 103,0150,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,1,2,01042016,0,Z1503101235384213100SAPUM_Tilsynsobjekt,2016/71147,0
Z1605031541513260240JAVDR_TilsynAvtale,Asian Box As,916557000,SPORVEISGATA 35,0354,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,1,2,03052016,0,Z1604251215162073252GPDLA_Tilsynsobjekt,2016/100315,0
Z1602021107309460239GONDX_TilsynAvtale,Scandic Hotell Parkveien,974087987,Parkveien 68,0254,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,1,1,02022016,0,Z1602021023553833131EGPTM_Tilsynsobjekt,2016/23701,0
Z1605040642210360239RGJYA_TilsynAvtale,Grytelokket avd. sentrum,988770140,STORGATEN 45,0182,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,03052016,0,Z1006052059200651127NUCUY_Tilsynsobjekt,2016/94742,0
Z1603101424336670240PBGDV_TilsynAvtale,"Radisson Blu Scandinavia Hotel, 26 North",971889942,Holbergs gate 30,0166,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,2,1,2,10032016,0,Z1302030435400100392LDCRP_Tilsynsobjekt,2016/53720,0
Z1604081514399610239OWOHC_TilsynAvtale,Kebabish Original,815977882,BREIGATA 12,0187,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,0,1,2,08042016,0,Z1512071440399700394RXWKH_Tilsynsobjekt,2016/35234,0
Z1604041112015780239HQNAE_TilsynAvtale,Cargo Restaurant & Bar,915465870,SØRENGKAIA 99,0194,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,1,1,1,01042016,0,Z1508131324050090392GFHJL_Tilsynsobjekt,2016/72737,0
Z1603031151511690240QYERN_TilsynAvtale,Statholdergaarden,873997052,Rådhusgata 11,0151,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,0,03032016,1,Z1006052056177061126WMVVP_Tilsynsobjekt,2016/29411,0
Z1604040836122980239FEYKS_TilsynAvtale,Golden Mountain Chin Shan House,974163527,Fritjof Nansens plass 4,0160,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,04042016,1,Z1006052055078581190XRKWN_Tilsynsobjekt,2016/58536,0
Z1604261508524160239FUNOY_TilsynAvtale,Leos lekeland Ulsrud,999047130,JOHN G. MATTESONS VEI 4,0687,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,2,0,0,2,26042016,0,Z1404071406358263126DTJXG_Tilsynsobjekt,2016/94327,0
Z1604260808005990239QXOTY_TilsynAvtale,Sawan,897641542,PRESIDENT HARBITZ' GATE 4,0259,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,1,0,26042016,1,Z1201181251052000134FVCAU_Tilsynsobjekt,2016/88022,0
Z1609161252108000239FTDWX_TilsynAvtale,Pizza Crudo,913207297,KARL JOHANSGATE 39,0162,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,1,0,0,16092016,1,Z1411120912546053100RAXKA_Tilsynsobjekt,2016/184050,0
Z1608301203003860239HVWDM_TilsynAvtale,L'Ardoise AS,914926149,THERESESGATE 20,0168,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,1,2,30082016,1,Z1505081001435560391NPQEE_Tilsynsobjekt,2016/151038,0
Z1608311412470940239LSBNQ_TilsynAvtale,Egon Restaurant,973870718,KARL JOHANS GATE 37,0162,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,31082016,0,Z1006052055016281126LRXZY_Tilsynsobjekt,2016/181948,0
Z1605240908239410240EIVSA_TilsynAvtale,Gutta fra Calcutta Tandoori Restaurant & Bar AS,986614540,Waldemar Thranes gate 65,0173,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,0,24052016,1,Z1006052055099561127JKHLZ_Tilsynsobjekt,2016/111533,0
Z1611101545307620240FEGRG_TilsynAvtale,Maaemo,995781220,Dronning Eufemias gate 23,0194,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,10112016,0,Z1010010856192200136KEKAX_Tilsynsobjekt,2016/238564,0
Z1701131544111730240DCDBP_TilsynAvtale,Restaurant Schrøder,980040593,Waldemar Thranes gate 8,0171,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,0,2,2,13012017,0,Z1006052054543081189FVVLQ_Tilsynsobjekt,2017/8813,0
Z1612121319304110239UVDZS_TilsynAvtale,Al Dente Bryn,997889614,ØSTENSJØVEIEN 79,0667,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,12122016,1,Z1208081337343500369CYWNF_Tilsynsobjekt,2016/249587,0
