organisasjonsnummer,navn,registreringsdatoEnhetsregisteret,registrertIMvaregisteret,antallAnsatte,stiftelsesdato,registrertIForetaksregisteret,registrertIStiftelsesregisteret,registrertIFrivillighetsregisteret,konkurs,underAvvikling,underTvangsavviklingEllerTvangsopplosning,maalform,organisasjonsform_kode,organisasjonsform_beskrivelse,organisasjonsform__links_self_href,naeringskode1_beskrivelse,naeringskode1_kode,forretningsadresse_land,forretningsadresse_landkode,forretningsadresse_postnummer,forretningsadresse_poststed,forretningsadresse_adresse,forretningsadresse_kommune,forretningsadresse_kommunenummer,links_self_href
925077496,SABRURA VALKYRIEN AS,2020-05-18,True,21.0,2020-04-30,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0366,OSLO,['Valkyriegata 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/925077496
989872109,ZEBITZ BAKERI AS,2006-05-31,True,19.0,2006-03-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Butikkhandel med bakervarer og konditorvarer,47.241,Norge,NO,0283,OSLO,['Lilleakerveien 16'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/989872109
921567294,M23 BAR & RESTAURANT AS,2018-10-17,True,13.0,2018-09-28,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0179,OSLO,['Møllergata 23'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/921567294
995908271,ASHRAF HOLDINGS,2010-09-25,True,2.0,,True,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av restauranter og kafeer,56.101,Norge,NO,0969,OSLO,['Vestlisvingen 188'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/995908271
991009272,TEKNO KAFE AS,2007-03-12,True,26.0,2007-02-28,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0491,OSLO,['Kjelsåsveien 143'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/991009272
914000157,NYE SAGBRUKET AS,2014-08-13,True,1.0,2014-05-29,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0596,OSLO,['Beverveien 25'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/914000157
813317052,METRO SØR AS,2014-03-04,True,22.0,2014-02-28,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0181,OSLO,"['c/o Zab AS', 'Torggata 11']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/813317052
913649532,AYMARA AS,2014-05-19,True,24.0,2014-05-08,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0254,OSLO,['Parkveien 64'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/913649532
898776182,LA SÅDA AS,2012-08-30,True,7.0,2012-06-22,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0351,OSLO,['Josefines gate 36B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/898776182
994801600,CHONG HOLDING AS,2009-11-30,True,5.0,2009-11-11,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0250,OSLO,['Holmens gate 6'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/994801600
815590872,BULJONGGRUPPEN AS,2015-06-26,True,30.0,2015-05-28,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0191,OSLO,['Dronning Eufemias gate 14'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/815590872
917518262,PARESA ELISENBERG AS,2016-07-29,True,21.0,2016-07-13,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0265,OSLO,['Elisenbergveien 19'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/917518262
819032262,...PIECE OF CAKE AS,2017-05-22,True,19.0,2017-03-04,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Produksjon av brød og ferske konditorvarer,10.710,Norge,NO,1407,VINTERBRO,['Nessetveien 108'],ÅS,3021,https://data.brreg.no/enhetsregisteret/api/enheter/819032262
914852625,BURGER VENTURE AS,2015-01-23,True,344.0,2015-01-15,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,2040,KLØFTA,['Prestmoen 27'],ULLENSAKER,3033,https://data.brreg.no/enhetsregisteret/api/enheter/914852625
912651282,AS HERREGÅRDSKROEN,1995-02-19,True,2.0,1977-04-15,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0266,OSLO,['Frognerveien 67'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/912651282
916913966,HEIM ST. HANSHAUGEN AS,2016-03-17,True,37.0,2016-03-16,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0169,OSLO,['Colletts gate 33'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/916913966
921630727,JARMANN 2 AS,2018-10-29,True,0.0,2018-10-03,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0250,OSLO,['Stranden 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/921630727
927616262,ANSJOSEN DRIFT AS,2021-08-30,True,5.0,2021-07-29,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0454,OSLO,['Ullevålsveien 81'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/927616262
826597852,TANDOORI HUT AS,2021-02-16,True,5.0,2021-01-15,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0461,OSLO,['Maridalsveien 154A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/826597852
996049248,RAREST AS,2010-10-12,True,0.0,2010-10-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0151,OSLO,['Rådhusgata 32'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/996049248
998944473,MASALA FOODCONCEPT AS,2012-10-09,True,5.0,2012-09-10,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0154,OSLO,"['Byporten Shopping', 'Jernbanetorget 6']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/998944473
981995120,WALLMANS SALONGER OSLO AS,2000-05-18,True,123.0,2000-04-10,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0459,OSLO,['Mølleparken 6'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/981995120
920484379,FRENCHIE AS,2018-02-28,True,33.0,2018-01-09,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0255,OSLO,['Henrik Ibsens gate 100'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/920484379
925147141,KIRKERISTEN AS,2020-06-03,True,10.0,2020-05-11,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,1360,FORNEBU,"['c/o Nordic Hub AS', 'John Strandruds vei 16']",BÆRUM,3024,https://data.brreg.no/enhetsregisteret/api/enheter/925147141
825397272,RAW MANGO AS,2020-07-31,True,11.0,2020-05-23,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av barer ellers,56.309,Norge,NO,0178,OSLO,['Vulkan 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/825397272
990473471,EIK ANNEN ETAGE AS,2006-11-08,True,19.0,2006-10-16,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0164,OSLO,['Universitetsgata 11'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/990473471
913144066,TASTY CHINA WOK AS,2014-01-29,True,10.0,2014-01-16,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0190,OSLO,['Mandalls gate 10'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/913144066
826685522,SABRURA MARKVEIEN AS,2021-02-25,True,28.0,2021-01-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0550,OSLO,['Markveien 67A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/826685522
998316588,ÅPENT BAKERI DRIFT AS,2012-04-30,True,220.0,2012-03-16,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0459,OSLO,['Sagveien 23B'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/998316588
974681196,FINNERUD SPORTSSTUE,1995-07-13,True,2.0,,True,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av restauranter og kafeer,56.101,Norge,NO,0758,OSLO,['Sakariasveien 276'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/974681196
966381175,KONGEN MARINA AS,1995-03-12,True,13.0,1993-03-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Detaljhandel med drivstoff til motorvogner,47.300,Norge,NO,0250,OSLO,['Frognerstranda 4'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/966381175
917212562,VICTORIAS CAFÉ & TAPAS AS,2016-05-24,True,8.0,2016-05-10,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,1163,OSLO,['Nordstrandveien 32'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/917212562
921731892,AAHAR AS,2018-11-15,True,8.0,2018-10-25,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,1900,FETSUND,['Ovarenna 30B'],LILLESTRØM,3030,https://data.brreg.no/enhetsregisteret/api/enheter/921731892
927069911,CAROR AS,2021-05-05,True,19.0,2021-04-09,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Butikkhandel med bakervarer og konditorvarer,47.241,Norge,NO,0251,OSLO,['Ruseløkkveien 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/927069911
974403307,SØRENGKAIA RESTAURANT AS,1995-04-21,True,40.0,1995-03-20,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0194,OSLO,['Sørengkaia 163'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/974403307
826445912,NASHVILLE AS,2021-01-25,True,20.0,2021-01-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0186,OSLO,['Christian Krohgs gate 43C'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/826445912
994277294,AYLIN'S BAKERI AS,2009-07-01,True,17.0,2009-06-19,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Butikkhandel med bakervarer og konditorvarer,47.241,Norge,NO,0484,OSLO,['Nydalsveien 33'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/994277294
983443400,KASSEROLLEN RESTAURANTDRIFT AS,2001-07-26,True,51.0,2001-05-30,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0157,OSLO,['Øvre Slottsgate 16'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/983443400
985884366,THE COFFEE CLUB AS,2003-07-26,True,8.0,2003-07-07,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av barer ellers,56.309,Norge,NO,0160,OSLO,['Fridtjof Nansens plass 2'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/985884366
991678840,EIK FJORD AS,2007-09-12,True,23.0,2007-08-30,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0164,OSLO,['Universitetsgata 11'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/991678840
923171355,TRI KY AS,2019-08-07,True,15.0,2019-05-24,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0182,OSLO,['Vulkan 2'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/923171355
923181873,TIJUANA TAQUERIA AS,2019-08-12,True,0.0,2019-06-11,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0552,OSLO,['Thorvald Meyers gate 61'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/923181873
990154317,EVENTYRFABRIKKEN NORGE AS,2006-08-24,True,198.0,2006-08-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av fornøyelses- og temaparker,93.210,Norge,NO,1725,SARPSBORG,['Vestengveien 40'],SARPSBORG,3003,https://data.brreg.no/enhetsregisteret/api/enheter/990154317
830516972,LINNE HOTEL AS,1995-02-19,True,122.0,1980-07-30,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,"Drift av hoteller, pensjonater og moteller med restaurant",55.101,Norge,NO,0598,OSLO,['Statsråd Mathiesens vei 12'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/830516972
823050232,DANA BAKERI AS,2020-10-30,True,4.0,2020-09-11,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Produksjon av brød og ferske konditorvarer,10.710,Norge,NO,0380,OSLO,['Silurveien 46'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/823050232
996953750,SAN REMO V/ SALIH BARZANJEE,2011-05-24,True,11.0,,True,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av restauranter og kafeer,56.101,Norge,NO,0476,OSLO,['Torshovgata 7'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/996953750
919838639,ROYAL GRILL AS,2017-11-02,False,0.0,2017-09-28,True,False,False,True,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0977,OSLO,['Garver Ytteborgs vei 98'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/919838639
986382321,Ø-HALLEN PUBDRIFT AS,2004-01-07,True,0.0,2003-12-08,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0151,OSLO,['Rådhusgata 32'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/986382321
884388562,AMERICAN BISTRO SCANDINAVIA AS,2002-04-12,True,154.0,2002-03-20,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0255,OSLO,['Henrik Ibsens gate 60A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/884388562
996713997,NORDSTRANDHALLEN AS,2011-04-14,True,23.0,2011-02-24,True,False,True,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av idrettsanlegg,93.110,Norge,NO,1165,OSLO,['Oberst Rodes vei 79'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/996713997
927836467,CAFÉ PASSABEL AS,2021-09-29,True,2.0,2021-08-24,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0657,OSLO,['Vålerenggata 13'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/927836467
922068135,CUPCAKE & PIE AS,2019-01-16,True,14.0,2018-12-27,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Produksjon av brød og ferske konditorvarer,10.710,Norge,NO,0178,OSLO,['Vulkan 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/922068135
930230871,BIRDS KITCHEN AS,2022-11-14,False,6.0,2022-10-07,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0485,OSLO,['Gunnar Schjelderups vei 4'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/930230871
918544623,JOSEFINE 23 AS,2017-02-10,True,29.0,2017-01-20,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0351,OSLO,['Josefines gate 23'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/918544623
985429847,LINCOLN PUB AS,2003-02-24,True,1.0,2003-02-06,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,0657,OSLO,['Galgeberg 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/985429847
991139435,OSLOGRYTA AS,2007-04-28,True,32.0,2007-03-27,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0167,OSLO,['Wergelandsveien 29'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/991139435
918486380,DET GRØNNE KJØKKEN AS,2017-02-01,True,4.0,2017-01-13,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0153,OSLO,['Kongens gate 4'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/918486380
898510042,ATELIER ASIAN TAPAS AS,2012-06-20,True,11.0,2012-06-04,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0178,OSLO,['Vulkan 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/898510042
974784564,CARMEL GRILL AS,1995-08-03,True,29.0,1995-07-17,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0154,OSLO,['Dronningens gate 27'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/974784564
